id,sentiment,tweet
3477,neutral,@mhmdaboda ممكن تتصل برقم 367 من نفس رقمك مقابل 5 قروش للمكالمه وتتأكد من تسجيل بيانات الخط يا محمد  Zahran
3479,positive,"""""""@BuriedDiva @HookaHandle @YasmineBarey @Serahlisation هيطول بسرعة لما اقصيه، انتي حلوة"""""""""
3480,neutral,لا تعليق اطلاقا يعنى ..
3481,positive,انا بحب الناس اللي بتدعيلي اوي ♥
3484,negative,هو الالحاد بقى موضة هو كمان !!!!!!!
3485,neutral,@Serahlisation حاسة مش متأكده؟
3486,neutral,آوعـــى فــــى يــــــــوم تــنــســـى آنـــه كــــمـــآ #تـــــديــــن_تـــــدآن
3487,positive,"""\"""" صاحبك اللي اقرب ليك من اهلك ❤️\"""""
3488,neutral,@lameesh #هنا_العاصمة   لميس الحديدي تودع 2014: http://t.co/OmNeupktOr عبر @YouTube
3489,neutral,@LindaAbouElezz لي دى كيوت خالص يعنى مش بتحبى كيرمت http://t.co/d6ojoCRHYU
3490,negative,@BtissamSalma هتمسكوا ف خناق المصريين كمان ؟؟ مش كنا حبايبكوا اول البرنامج ؟ لا اله الا الله ع الغدر
3491,neutral,عربية ترحيلات المساجين السياسين انهارده في اسكندرية كان فوق صوت السرينة صوتهم جوا بيقولوا ! ثورة ! ثورة ! ثورة !
3492,neutral,Listen to فيروز- ليالي الشمال الحزينه by NoraMaG #np on #SoundCloud https://t.co/qReFcRW3Sn
3493,positive,احساس حلو ام تطلع هدوومك بتاعت الشتا وتلاقي فيها i_phone  كنت نسيه من الشتا الا فات
3494,positive,@fatumtamixo كويس نشوف - شكرنّ
3495,negative,أيها الزمان .. ما أثقل وزنك على ظهورنا وأكتافنا .. فكلما كبرنا نحن .. ثقلتَ أنت ! وكلما حملناك .. انحنينا كثيراً !
3496,neutral,الصلاه يا عباد الله....
3497,neutral,كوريا الشمالية تصف أوباما بالقرد بعد حرمانها من الإنترنت http://t.co/9cnm3eCCD9…/overseas/2014-12-27-1.2275110
3498,neutral,@amr_elqatary  هل انت تتعاطى اى نوع من انواع المخدرات ؟؟ XD
3499,negative,الامبالاه
3502,positive,يا جماعه البت عنيها رهيبه
3503,negative,@weird3gila ما انحبش محمد هنيدي
3504,negative,هما عامليين نفسههم بيحبونا وآحنا عاملين نفسنا مصدقين وكلنا بنستهبل علي بعض
3506,negative,"""""""ليس هناك رجل يستحق ان تبكى من أجله ،ولا تصدقى انه حزين لفراقك، ف دائما عند كل شرقى بديل ! نزار قبانى"""""""""
3507,neutral,@weird3gila ههههههههههه مافيش جو
3510,positive,التصرف علي طبيعتك هو احسن حاجة..مش مضطر تثبت حاجة لحد..مش مضطر تثبت حاجة لنفسك..مش مضطر انك تعمل اي حاجة عشان انت متصالح مع نفسك وعجباك كدة
3511,positive,"""""""@Maaaaiiiii وبحب الأجندة المتقسمة أيام بردو مش اللي كل يوم في ورقة وكبيرة جداً دي، بس مبستخدمهاش وبحتفظ بيها زي ما هي كده جديدة! :D"""""""""
3512,negative,@AShohdy67 لو امطرت السماء حرية سيفتح العبيد الشمسية
3516,negative,"""و لي قلب في المعتقل افتقده بشده♡ #الحرية_لروحي :\"""")"
3522,negative,@FatimaNaoot خلى السيسي ينفعك http://t.co/xZRZFlRhyA
3523,neutral,#سمنود يبتعد.. و #زفتى و #دسوق حبايب.. وانتفاضة فرق القاع في ثامن #القسم_الثالث  http://t.co/MixGhRC3le
3525,negative,تويتر و سناب و فايبير مرض جديات قعد معش تقدر تقعد بلاهن
3526,negative,ربنا ينتقم من كل ظالم #معتقلي_الاتحادية
3527,neutral,@Hesho__ صورك كلها يا عم..
3530,neutral,"""I\""""m at Kuwait Embassy   سفارة الكويت https://t.co/QdOnwGzNPM"
3531,neutral,@nadosh829 @ranasamaha9t لقاء ليها على البيدج بتاعتها #RanaSamahaTeam
3532,negative,لا حول ولا قوة الا بالله
3533,negative,متقنعنيش انكوا بتحبوا بعض من على النت منغير متشوفوا بعض.. شغل منتدى زهره الخليخ دا ؟!
3535,negative,مشكلتنا ان احنا عاملين نفسنا فاهمين الدين صح  و مش عارفين اننا لو حاولنا حتي نفهم مش هيكون دا حالنا #ربي_اصلح_شان_الامة
3536,positive,"""\""""@l_altoaimi: @bnt_sdeer @maysa24452736 @Aljwhara_hushan @mhm27m @GH200922 @Elahla @bosy @taleen1122 @af ويسعدكم اجمعين آمين يارب\"""""
3537,negative,الساكت عن الحق ابن وسخة.
3538,neutral,مصري صبي حلواني خريج اداب
3539,positive,"""\""""@mom_reem: الوقتُ و الإهتمامُ هما أجملُ و أثمن شيء قد تهديه لشخص تحبّه\"""""
3540,positive,@Somia_Usama ربنا يخليكى يا رب ^_^
3541,negative,@nane_tot على فكرة اللى بيكتب بايو جميل و ورود وصورته حاطتها عيون و رومانسية ويطلع فى الاخر أخوان ابن كلب ويزعل منى عشان بشتم فيهم طز فيه
3542,negative,يا تعدل احكامك يا اما تلم تسريباتك  كفاية فضيحة ريحتكم بقت معفنة وفايحة خلاص
3543,neutral,فانظروا كيف تسلكون بالتدقيق لا كجهلاء بل كحكماء
3544,neutral,@el_khalifa91 قصدي سانتا بتاع ال merry Christmas
3545,negative,"""It\""""s hard that the day of ذكري وفاة صحبتك  هو هو يوم عيد ميلادة واحدة من صحابك التانيين  :/"
3549,neutral,لو حتي بيقدرك هيعرف انك متدايق مش لازم يكلمك علشان يعرف
3552,positive,@mahdi_rowyda عقبال الباقي يا رب
3553,positive,اللهم أشْرِحْ صُدُورَنا بِالقُرْءآنِ .  اللَّهُمَّ نَوِّرْ قُبُورَنا بِالقُرْءآنِ.  اللَّهُمَّ اجْعَلْ القُرْءآنَ شَافِعاً لَنا
3554,neutral,@lameesh محمد شاهين يغنى هان الود لعبد وهاب ويغنى هوا ومينا اغنية لمصررر &lt;3 !!
3555,positive,@khater264 ما شاء الله ربنا يخليها ^_^ جميلة
3556,positive,@PSH_Supporters  مــن اجــمــل النــآس اللـى شــوفـتــهــآ فـ حــيــآتــى واللــه .. حــآجــة صغـنــنــة كتــهـ ♥♥♥ #بــآركـ_شــيـن_هــآى ♥♥
3557,negative,ال O.B ماشية بضهرها و حطت عليا
3561,neutral,@MohamedMonem011 تم امعلم
3562,negative,عآرفين آحنآ ليه جيل مكتئب !! .. عشآن عرفنآ كل حآجه ع حقيقتهآ بدري ..
3563,neutral,"""""""\""""الأداء يُنسي ، ولكن النتيجة تبقي\""""  - *بولس سيزار مالديني  تعليقه علي فوز منتخب مصر ،  علي منتخب إيطاليا  1/صفر http://t.co/Mw0gUR4Ijb"""""""""
3564,neutral,@Jalmuhammadi الله يسمح دروبك
3566,negative,كسم امتحان انهارده
3567,neutral,لو هى بتعند معاك حاول انت تحتويها وتخليها تعمل اللى انت عايزة بس بمزاجها ;)
3568,neutral,- طلب [[ حسـام حسن ]] مـن اداره الاتحـاد السكندري التعاقد مع اللاعب لتدعيم صفوفه و بالفعل تعاقد معه الاتحـاد اعاره 6 شهور من الزمـالك !!
3569,negative,القلم اتكسر. ايدكو علي 82 جنيه.
3572,neutral,@Khaled_ELSrOugi ايه هو ؟
3573,negative,"""لكن سماءك ممطرةٌ و طريقك مسدودٌ :\""""D"
3574,neutral,"""""""اتحاد الكرة المصري،  النادي المصري البورسعيدي"""""""""
3575,neutral,"""\""""@headayaty: @mhm27m @pinah17 @rinaelfira @MettySarmiati @MRAYudhistira هم هههههههههههههههههه\"""""
3577,neutral,@Nourdora ليه بس ؟
3580,neutral,كل شئ.... http://t.co/p8hBfo744a
3581,negative,@M_Odeeb غلطه مطبعيه الواد صاحبي ابن الكلب قالي غغط وبعدين صلحلي :(
3584,positive,كفتة رز ♥
3586,neutral,#MinaAtta_on_cbc  مينا عطا هنلعب سوا بالترند اسئله عن مينا  هنشوف مين اجمد ميناويـ/ـه عارف كل حاجه عن مينا بالاكاديمي  لازم الاجابه بالتاق
3587,neutral,فين الحاجات دى ؟؟
3588,positive,#prt اوسكار احسن اب.
3589,positive,@_Mayar_ اجمل احساس في الكون والله
3594,negative,اللهم أجرني في مصيبتي وأخلف لي خيرا منها
3595,positive,@doo_84 عملت كويس حمدلله عدى ..
3596,neutral,#الوطن  متحول جنسياً من ولد إلى بنت يتراجع عن إجراء العملية بعد خضوعه لجلسات العلاج النفسى  (ملف)  http://t.co/QxnSR5eXQV
3597,positive,اللهم أمسينا علي رحماتك فأتمم لنا غفرانك http://t.co/Q4fh87ZFzw
3599,positive,بحس بامان يملانى لو بنطق حروف اسمك ساعتها لو بموت ترجعلى روحى .  فى حاجة نفسى فيها ياما حلمت بيها تخدنى حبيبى فى حضنك ويقف الزمان #سميرة
3600,negative,لما تيجى للفاينل بحس انى فيا حاجه غلط  فين اللى هعوض فيه ده
3602,negative,@Amani207 @mezo83 ابكانى كمدا  ..وقهرا
3605,positive,@tolyana1  كآعآدِتٌك تٌصٍنْع منْ آلُحٍروفَ كلُمآتٌ غآيَة فَيَ آلُرؤعة
3606,negative,"""""""@MahaAzim_ لما أسماء حمدي أخدت واللي معاها أخدوا خمس سنين. مستوعبتش. بعدين قلت فعلا النظام ده مش هيكمل خمس سنين، ويارب ما يكمل سنة"""""""""
3607,neutral,@niveenfady ربنا يسمع منك ﻻن الواحد يقول ايه فى تطويل المحكمه
3611,positive,الاهلى هيكسب فرق سكور كبير نيك
3612,neutral,@helal_naser صاحب الضربة الجوية الاولى دة قرار الرئيس انور السادات وعاطف السادات اول من قتل فى حرب اكتور
3613,positive,#DayOut #ADayToRemember #InstaFun #CairoUniversity #InstaFriend Aya El-7ub *.* &lt;3 فالجامعة ما قبل… http://t.co/yQAOKrxxPi
3616,neutral,@Ans_malik1 @RnosRnosh @Loka_koko93  ماشي اامر يا افندم
3617,positive,@hh30247781   آنرتِي #سمآئي #مساائي .. وبآقآتْ آلآمتنآنْ لِ مُروركِ آلَمُشرفْ ولك مني باقة ورد هي سلامي
3618,positive,#MinaAtta_on_cbc  مينا عطا ايه دا بقا دا بقا دا بقا دا http://t.co/6wdplzEZ9m
3619,positive,@hamdi300 مسائك اجمل
3621,negative,@bestHayah وقف وسلم علينا وكنت هحذف المنشور لقتكو حذفتونى شكرااا ليكووووووووو
3624,positive,اول طالب يجتمع عليه حب الطﻻب كلهم ويطالبو كل فانزاتهتم بالتصويت ليه #محمد_شاهين  #ليث_المصري_السادس  #كنزه_حبيبه_المصريين
3625,positive,الطالب الوحيد ف تاريخ ستاراك اللى غنا لهحات ولغات مختلفه وابدع فيها #محمد_شاهين  #ليث_المصري_السادس  #كنزه_حبيبه_المصريين
