id,class,tweet
2944,neg,يعنى بجد الناس الناس كلها افتكرت الخروج الاسبوع ده .... الامتحان الاربع و انا لسه بفتح المادة بس انا مضطرة انزل و امرى لله :D #هسقط
2949,neg,الذكريات لا تموت ... الذكريات تُميت
2952,neu,للمحجبات ! http://t.co/al1HCjq7Vb
2953,neg,#لو_سانتا_كلوز_مصري  كآن هيلعن اليوم اللي كان فيه مصري
2956,neg,السكة شماااااال واليمين  مش شغاال على فين رايحين
2957,pos,تريلر ليث ونورا 2 لوحده كفيل انه ينقلنى لعالم تانى
2959,pos,كم ٱشّتُقَتُ لكَ وِ لسًٱعة ٱللقَٱء فُروِحًيّ تُنٌٱدُيّك ألم تُسًمع ٱلنٌدُٱء؟ أتُعلم يّٱملٱكٱً أنٌٱر ٱلكوِنٌ بّٱلضيّٱء
2961,pos,البرنس #مواهب_حلمى http://t.co/AQIXR7l3vH
2966,neg,ضياء يابن المجانين لا لا لا لا 4 #ArabsGotTalent
2970,pos,معاااك 4 نعيمن :D ..  #ArabsGotTalent
2972,pos,معاك اربعة نعيمن ههههه #حلمي #ArabsGotTalent
2974,pos,#ArabsGotTalent ميرسى بيكوو
2978,neg,#لامؤاخذة_بقي.. وسيلة المواصلات المتاحة في مصر دلوقتى هي السيسي ....كله يركب العرص السيسي ..والتذكرة بأجر رمزى أو مجانا ....؟؟؟؟؟
2984,pos,ألف مبروك ولله مصر كلها فرحنالك ومستنين منك الاغنيه الأولى #محمد_شاهين
2986,pos,"""#LaithAbuJoda #ليث_المصري_السادس احنا معتبرينك تبعنا خلاص\"""""
2988,pos,من حبه ربه حبب فيه خخلقققه وانت ربنا بيحبكك عشان كده خدت اللقب فى قلوب الناس ♥♥♥♥♥  #MinaAtta  مينا عطا http://t.co/Djti0UsB0b
2989,pos,ابقا جدع مع غيرك  متكونش عويل
2991,pos,الصِدْق أعظَمُ فضِيلة فِي الحَياة
2992,pos,الإنسان الناجح هو الذي يغلق فمه قبل أن يغلق الناس آذانهم ويفتح أذنيه قبل أن يفتح الناس أفواههم
2993,neu,@dianadona87 @engy_latif @Appeaxpredeator شوفو الصور الباقيه بتحمل تابعووا
2999,pos,#اسامه_فقيه  الله يوفقك ويرزقك من حيث لا تحتسب   #ZDRSEDK4
3000,pos,@Jemawya_a7wgya ههههههعع لا ماهو انا خلصت
3001,neu,:: @xesamir على رأى عبد المنعم محمود ....ياترى فيه كام واحد زى محمد حبيب لسه فى الأخوان و لم يكتشف ؟؟؟؟
3002,neu,كفايه ان كرمه جت في 2014
3004,neg,@Ahmedalgadamy رصه انشروا وافضهوهم علي تلك الجريمه الافظع :(( حقائق عن جريمه ترحيلات ابو زعبل@nerminbedeir @NermeenYousri @j_jawjaw @ch_cake
3006,neg,وما خفي كان اعظم.        او يام في الجراب يحاوي.    . البلد بلدهم بس. ربنا يهدي الضال امين
3007,pos,نـجم أرب جوت تالنت بـجدارة ♥ http://t.co/MjMDRgN9yQ
3010,neu,أقوى ١٠٠شخصية تأثيرا #هيثم_العبدالله. ٨٢ @haithamalabdull fans__haitham19@ #ZDRSEDK4  #كلنا_هيثم_واحنا_قدها http://t.co/deMePLSHt2
3012,neg,واما بنعمة ربك فحدث ... انا الايه ده بتيجي معايا بنتايج عكسية :( !!!
3013,neg,بيبقي كل.واحد مستني الكلمة من التاني فمحدش.بيقولها فبتفرقهم.الايام ...
3018,neu,#نقطة_ضعف_الشباب كل شي عشان نفسهن رخوة كتييييير
3019,pos,صلي علي نبي و تبسم دائما
3020,neg,@MohammedHishem عدينا مرحله السياسه والقتل والدين وحتي معاناه معيشيه بتاعت الشعب مبقاش يفرق حاجه ..الاحسن ننسحب بهدوء وخلينا كوبنا افتراضي)
3022,neg,الجوع ملحد
3023,neg,رساله لكل واحد او وحده وسخه شتمت باسم يوسف او اتهمو بلخيانه والعماله وانه مابيفهمش  باسم يوسف سبلكم البلد برطعو فيها ياولاد الكلاب
3024,pos,@Say3d_Sal3m اجدع حاجه
3025,neg,البلد ده اقصها استك وتبقى لباس كبييييير بيضم طياز اكبر .. #دماغات :3
3028,neg,انا مش هعيش طول عمري ملاك✋
3030,pos,انا الدولة بتاعتى اسمها زمالك
3031,neu,0اليوم مع وزير الصحه اﻻردني وعدد من النواب واصحاب العطوفه والسعادة في محافظة البلقاء http://t.co/9jR7rf1tLT
3035,pos,#نقطة_ضعف_الشاب العيون الجميلة...
3038,neu,@sheko0ooz اه باين والله من غير توضيح  هعمل بنصيحتك حاضر .. شوفت بسمع الكلام ازاي
3039,neu,@mhader464 #ShereenYehia  يا بنتى فيديو الانستجرام واكتبى معانا فى التاج شيرين يحيى مع لميس الحديدي
3040,neg,@MostafaMakawi @sallyesmail2 لا تلموا الفرعون و لكن لوموا اشعب احترف صناعه الفراعنه و تأليههم
3041,neg,"""اول موسم ف عرب جوت تالنت احا كان فاجر وبعد كده بيض معيز وخصوصا الموسم ده \"""""
3043,neg,@Asiaaa_Omar انام و اصحى الاقي قلة الادب دي ...
3044,neg,اعمل جدول وما امشيش عليه   #قصه_قصيره_حزينه
3046,neu,- خليك انت بتربيتك واسلوبك مش تقولي هتعامل حسب اللي قدامي! ✋
3047,pos,@a7tajk199 ﺑﻌﻴﺪ ﺍﻟﺴﻮ ﻋﻠﻴﻚ ﻣﻦ ﺍﻟﻜﺴﺮ
3049,neg,"""\"""": فاطمة ناعوت اللي السيسي أمرها بنشر صحيح الدين الإسلامي في مصر بتتحاكم جنائياً بتهمة ازدراء الدين الإسلامي #منقول  فاشية عسكرية ودينية\"""""
3050,pos,#احمد_حلمى عسل عسل عسل عسل ٦٠٠ عسل
3053,pos,كل المطارح ملكناا .. نرقص مكااان ما نحب
3054,neu,أو واحدة شبهها .. هي كانت مغطية نص وشها أصلاً
3055,pos,https://t.co/C0JmqvtkCq #محمد_شاهين #MohammadChahine ايوااااااااااااااا بقا والله عسل ياشاهينوووو وانسان بجد قبل ماتكون فنان ياصقر العرب
3057,neg,@m_elghonami دول مكسحين والله ويقولك زمالك واهلي بلا ارف  والناس تتخانق وده يفرح ان الاهلي اتغلب والأهلي يفرح لما الزمالك يتغلب حاجه تكسف!!
3059,neu,الجو تلج ف الدور ٨
3060,pos,"""@esraa_nooh @ayamazen شكرا يا البي :\""""D"
3065,neg,@sheko0ooz احسن برده
3066,neu,#StaracArabia #MinaAtta انهارده محمد سيراج لما لقي الفانز زعلان عشان مقعدش مع مينا قال هنعمل حفله وهجيبهلكم فيها قريب جدا
3067,neu,@rula2141 هيأها ليا أحالها عاملة حفلة وغمزها كأهم ولاد صغار وما احتفلت ولا اد من طلاب ستار اكادمي
3070,neg,ياريت الحمير اللى بيكتبو انجليزى بحروف عربى يعرفوا ان كل لغة لها حروف تتكتب بيها بدل الجهل ده
3071,neu,اهم شخصيات ٢٠١٤ :  #عبلة_كامل #الضفدع_كيرميت #مرتضى_منصور
3072,pos,اجمل نساء الدنيا  الزوجة الصالحة
3073,neg,رابعه اتفخت ف ال  audting النهارده  مستنين بكره هيحصل ايه ف تالته -_-
3074,neu,@Amira111forever لاتبكي علي شئ ذهب.  فكل ذاهب فالحب. كالموت لايعرف مذاهب
3076,neg,"""""""مبحبش أي سؤال فيه كلمة illustrate كده من غير سبب، بس لو قال مكانها إشرح كذا هجاوب عادي، رغم إن ترجمتها يعني إشرح بس الكلمة نفسها غبية."""""""""
3077,neu,يا جماعة والله كبرنا على الكلام في السياسة
3078,pos,@foxelfager هو عامة اهلاوى ولازملكاوى هو اعلامى كويس فشخ
3080,neg,معنديش اي ابن وسخة يخليني افرح او افرح حد ولو بأيسط طريقة.
3081,neu,@dabous1 معلش الله يقويك ويحميك
3087,pos,"""ليث وابتسام واشراق دودو  ❤❤ #DoaaElSebaii  #LaithAbuJoda  #Ibtissamtiskat  #IchrakGmar http://t.co/gaACFKAUKX\"""""
3091,pos,@Antonious91   وساعات كمان من الشات :-) ❤
3092,neu,@magnonabek1 هو إنتي أسمك إيه ؟ :D
3094,pos,نحن الان ف نهاية السنة ونتمنى من الله ان تكون سنة 2015 سنة خير وحب وامن واستقرار وتحسن ف جميع الأحوال  يارب .
3096,neg,انا مش مهمة عند حد فا ليه اخلي حد مهم عندي مهما كنت بحبو ؟
3097,neg,لكل من يتحدث من خلفي ..  لو أنك مكتمل الرجولة لتحدثت في وجهي!  #فهيد
3102,neu,جمهور الإتحاد النهارده حضرماتش الباسكت بتاع الأهلى و ضربوا اللاعيبه محمود طاهر منع جمهور الأهلى من حضور يد و باسكت و بيقبض على الجمهور كمان
3103,pos,أحلى حاجة في الدنيا لما تحصل حاجة نفسك فيها فجأة فتفرح أستمتع وتبسط بكل التفصيل اللي ممكن تبسطك :) أرابيسك تصبحوا على خير :)
3104,pos,زى الملايكه اما تشوفها .. وردايه تحلم تقطفها .. http://t.co/sFUwknYGBq
3106,pos,@BenT_Abo_EzZ هههههههه قلب الام ^_^ حبيبتي
3108,neu,انام و لا لأ ؟؟؟؟ اختارو
3109,neu,@AlharthiFawaz فوووووووووووووواز  بليززززززززز بلغ سلامي ل محمد الصبحان اقرأ رسالتي ابي تويتر تبعه♡♡♡♡♡
3110,neu,عن عمره فيما أفناه. http://t.co/06oEHMfzTP
3111,neu,@RoKki0i لما السباك يجي
3115,neu,@kayal40 @yaraahm59289392 @melbardisi1 @Anwaroosh01 @wardh_88 القلب يتخذ القرار اللي بيناسبو
3117,pos,بيوحشنى صوتك الهامس بسرح لما نتهامس فى صوتنا لما يتلامس
3118,neg,@8725Fa كفرة ؟  حتى العدد استخسروه فينا يقولك كام وثلاثين واحد
3119,neg,@AymanNour @drmahmoudrefaat إرحمنا ونقطنا بسكاتك...
3120,neg,#اسمعني اتنا اللي بضيعني  للماضي بترجعني وعايز تحبسني فيه  احلامي انتا اللي قضيت عليها لما اتحكمت فيها طب ليا ايه احنا الجيل الشايب وهو شباب
3121,neu,@Samar_Eldesoky مش لوحدك
3122,neu,@Ibn_Ibrahim88 و عَلكُم سلام!
3124,neg,طب اطلع غلي ف ايه !!!!
3125,neg,كويس لي جي ضي شويه على اقل نشحن كروستي االكهرباية باش منقعدش في حوش في مكان واحد وين يهرب ضي اشعر بي احباط شديد وين يهرب ضي لفتره طويله
3128,neu,@anosh221123 سلام
3129,neu,الافضل ان تعيش حياتك وتدعهم يعيشوا حياتهم -- وعلي قدر اقترابهم منك اقترب انت -- واجعل لمشاعرك وزنا  #تسريب_الشرق_لمكتب_السيسي
3132,neg,"""""""#هكلملك_القاضي وكم من قضاه كلمهم ممدوح شاهين ، وكم من قاتل أفلت من عقاب الأرض #تسريب_الشرق_لمكتب_السيسي"""""""""
3134,neu,"""""""\""""أخٌ كالغذاء،تحتاج له دائماً و أخٌ كالدواء،تحتاج له أحياناً، و أخٌ كالداء،لا تحتاج إليه أبداً\"""" #مصطفى_محمود  أهو أنا بحب أكون رقم 2 ده فشخ!"""""""""
3135,pos,@MagnonaNeeeek انا عايز انيك أي واحدة جميلة http://t.co/ngYu9trolF
3138,neu,@ahmed_mefreh  قناه  مكملين  عرضت التسريب
3139,pos,الماضي انتهاء لما عرفتك
3142,neu,@Basel__Mohamed الكلام دا مستحيل لان كدا انت ممكن ترجع الزمن لورا
3143,neg,و انا قررت انى اعمل للناس اللى عندى كلها unfollow
3145,neg,خلص وصلت الفكرا .. شكرا لانك اثبتلى انى مليش حظ :)
3149,pos,#ياسمينا  رائعة ... تجنني  هي دي فعلا الموهبة اللي بجد
3150,pos,@princessheba1t ان شاء الله العملية تتم على خير وتقوم بالسلامة وتبقى زى الاول واحسن كمان ويباركلكو فيها
3151,neu,المؤلف غير مسئول عن اي فكره هتكونها عني
3153,neg,"""\""""@DoniaHablas: قهرة Ed Sheeran و هو بيقول love me في اخر اغنية give me love.\"""" حسبي الله ونعم الوكيل"
3154,neu,@googeetaa مشدلتلك
3155,neu,@Rahma327 @somasoka3 @e3799e4dbf644b2 قصدك مين بيتجاهل شيرو
3156,neu,@mahmoud20ma  انا سايبه الموب وفاتحه من لاب دلوقتى ع فكره :D
3159,neg,@bnashour @moatazmatar انا شايف انها محتاجة دكتورمسالك بولية لعلاجهم من حساب تحيا مصر
3163,neg,بقت البلد كلها حورات و محدش عارف الدنيا ماشية ازاى ولا عارفين اى بتنجان استغفر الله العظيم ياااااااااااارب ! اللهم ارنا الحق حقا ..
3164,neg,@farhhmh  ما أوحشك  يا دنيا
3166,neu,شوفو ماذا قالت ميركل لمن يطالبون بمساواتهم بالمعلمين...! http://t.co/Gtiupenr0t
3167,neu,@3abdo_Sala7 ابو صلاح
3169,neg,@mohamedkweder حوار خولاتي ونسوان
3172,pos,"""\"""" و في بداية صباحي أسألك إلهي أن يكتمل يومنا بلا قهر ولا تعب ولا هم ولا قلق ولا حزن ولا خذلان نصبح بك ومعك وبك أصبحنا يارحيم.\"""""
